HIOS Plan ID,Plan Marketing Name,HIOS Product ID,Market Coverage,Dental Only Plan,Network ID,Service Area ID,Formulary ID,New\Existing Plan,Plan Type,Level of Coverage,Unique Plan Design,QHP\Non QHP,Notice Required for Pregnancy,Is a Referral Required for Specialist,Specialist s  Requiring a Referral,Plan Level Exclusions,Limited Cost Sharing Plan Variation   Est Advanced Payment,Child Only Offering,Child Only Plan ID,Wellness Program Offered,Disease Management Programs Offered,EHB Apportionment for Pediatric Dental,Guaranteed vs  Estimated Rate,Plan Effective Date,Plan Expiration Date,Out of Country Coverage,Out of Country Coverage Description,Out of Service Area Coverage,Out of Service Area Coverage Description,National Network,Enrollment Payment URL,Life Cycle Status Name,EHB Percent of Total Premium,Does this plan offer Composite Rating,Design Type,Plan Published Indicator
66252TX0010003,CHRISTUS Catastrophic,66252TX001,Individual,No,TXN001,TXS003,TXF001,Existing,HMO,Catastrophic,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
33602TX0880643,Blue Advantage Silver HMOSM 127-in vitro,33602TX088,Small Group,No,TXN011,TXS221,TXF003,Existing,HMO,Silver,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
66252TX0010013,CHRISTUS Catastrophic,66252TX001,Individual,No,TXN001,TXS013,TXF001,Existing,HMO,Catastrophic,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
66252TX0030001,CHRISTUS Bronze,66252TX003,Individual,No,TXN001,TXS001,TXF003,Existing,HMO,Expanded Bronze,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
66252TX0040009,CHRISTUS Silver HD,66252TX004,Individual,No,TXN001,TXS009,TXF004,Existing,HMO,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
33602TX0880440,Blue Advantage Platinum HMOSM 202 - in vitro,33602TX088,Small Group,No,TXN011,TXS081,TXF003,Existing,HMO,Platinum,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0870226,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS081,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0880638,Blue Advantage Silver HMOSM 127-in vitro,33602TX088,Small Group,No,TXN011,TXS171,TXF003,Existing,HMO,Silver,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0470630,Blue Advantage Platinum HMOSM 808,33602TX047,Small Group,No,TXN011,TXS131,TXF002,Existing,HMO,Platinum,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0870054,Blue Advantage Plus Bronze 303,33602TX087,Individual,No,TXN001,TXS181,TXF034,Existing,POS,Expanded Bronze,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
98809TX0590148,UHC Choice Plus Gold 1500-2,98809TX059,Small Group,No,TXN001,TXS001,TXF003,New,POS,Gold,Yes,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,No,"Heart Disease,Diabetes,Pregnancy",,,2024-01-01,2024-12-31,No,,Yes,Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area.,Yes,N/A,Published,,No,,Yes
33602TX0471424,Blue Advantage Silver HMOSM 201,33602TX047,Small Group,No,TXN011,TXS141,TXF003,Existing,HMO,Silver,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0880331,Blue Advantage Gold HMOSM 830-in vitro,33602TX088,Small Group,No,TXN011,TXS071,TXF001,Existing,HMO,Gold,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
98809TX0590119,UHC Choice Plus Platinum 1250-1,98809TX059,Small Group,No,TXN001,TXS001,TXF003,Existing,POS,Platinum,Yes,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,No,"Heart Disease,Diabetes,Pregnancy",,,2024-01-01,2024-12-31,No,,Yes,Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area.,Yes,N/A,Published,,No,,Yes
98809TX0600132,UHC Choice HSA Silver 4000-3,98809TX060,Small Group,No,TXN002,TXS002,TXF001,Existing,EPO,Silver,Yes,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,No,"Heart Disease,Diabetes,Pregnancy",,,2024-01-01,2024-12-31,No,,No,,Yes,N/A,Published,,No,,Yes
33602TX0471211,Blue Advantage Silver HMOSM 101,33602TX047,Small Group,No,TXN011,TXS091,TXF005,Existing,HMO,Silver,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0880766,Blue Advantage Silver HMOSM 818-in vitro,33602TX088,Small Group,No,TXN011,TXS101,TXF003,Existing,HMO,Silver,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0460582,Blue Advantage Gold HMO 207,33602TX046,Individual,No,TXN001,TXS041,TXF023,Existing,HMO,Gold,No,Off the Exchange,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0471335,Blue Advantage Gold HMOSM 203,33602TX047,Small Group,No,TXN011,TXS011,TXF003,Existing,HMO,Gold,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0460682,Blue Advantage Silver HMO 205,33602TX046,Individual,No,TXN001,TXS041,TXF037,Existing,HMO,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0880805,Blue Advantage Silver HMOSM 820-in vitro,33602TX088,Small Group,No,TXN011,TXS221,TXF003,Existing,HMO,Silver,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0880860,Blue Advantage Silver HMOSM 925-in vitro,33602TX088,Small Group,No,TXN011,TXS231,TXF001,Existing,HMO,Silver,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0870202,Blue Advantage Plus Silver 306,33602TX087,Individual,No,TXN001,TXS101,TXF035,Existing,POS,Silver,No,Off the Exchange,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870255,Blue Advantage Plus Silver 705,33602TX087,Individual,No,TXN001,TXS111,TXF029,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
33602TX0880039,Blue Advantage Bronze HMOSM 833-in vitro,33602TX088,Small Group,No,TXN011,TXS121,TXF001,Existing,HMO,Bronze,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
98809TX0590099,UHC Choice Plus Gold 5000-7,98809TX059,Small Group,No,TXN001,TXS001,TXF003,Existing,POS,Gold,Yes,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,No,"Heart Disease,Diabetes,Pregnancy",,,2024-01-01,2024-12-31,No,,Yes,Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area.,Yes,N/A,Published,,No,,Yes
33602TX0880506,Blue Advantage Platinum HMOSM 807-in vitro,33602TX088,Small Group,No,TXN011,TXS201,TXF002,Existing,HMO,Platinum,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0880213,Blue Advantage Gold HMOSM 812-in vitro,33602TX088,Small Group,No,TXN011,TXS241,TXF005,Existing,HMO,Gold,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
33602TX0880324,Blue Advantage Gold HMOSM 822-in vitro,33602TX088,Small Group,No,TXN011,TXS271,TXF003,Existing,HMO,Gold,No,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain,Weight Loss Programs",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,N/A,Published,,No,,Yes
98809TX0600003,UHC Choice HSA Silver 5000-1,98809TX060,Small Group,No,TXN002,TXS002,TXF001,Existing,EPO,Silver,Yes,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,No,"Heart Disease,Diabetes,Pregnancy",,,2024-01-01,2024-12-31,No,,No,,Yes,N/A,Published,,No,,Yes
33602TX0870189,Blue Advantage Plus Silver 202,33602TX087,Individual,No,TXN001,TXS231,TXF038,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870045,Blue Advantage Plus Bronze 303,33602TX087,Individual,No,TXN001,TXS091,TXF034,Existing,POS,Expanded Bronze,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870013,Blue Advantage Plus Bronze 201,33602TX087,Individual,No,TXN001,TXS031,TXF041,Existing,POS,Expanded Bronze,No,Off the Exchange,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
